c_mutsu;Mutsu;;;;;;;;;;;;;x
c_dewa;Dewa;;;;;;;;;;;;;x
c_rikuzen;Rikuzen;;;;;;;;;;;;;x
c_echigo;Echigo;;;;;;;;;;;;;x
c_kozuke;Kozuke;;;;;;;;;;;;;x
c_hitachi;Hitachi;;;;;;;;;;;;;x
c_kazusa;Kazusa;;;;;;;;;;;;;x
c_musashi;Musashi;;;;;;;;;;;;;x
c_sagami;Sagami;;;;;;;;;;;;;x
c_kai;Kai;;;;;;;;;;;;;x
c_suruga;Suruga;;;;;;;;;;;;;x
c_owari;Owari;;;;;;;;;;;;;x
c_mino;Mino;;;;;;;;;;;;;x
c_etchu;Etchu;;;;;;;;;;;;;x
c_kaga;Kaga;;;;;;;;;;;;;x
c_echizen;Echizen;;;;;;;;;;;;;x
c_ise;Ise;;;;;;;;;;;;;x
c_omi;Omi;;;;;;;;;;;;;x
c_yamato;Yamato;;;;;;;;;;;;;x
c_yamashiro;Yamashiro;;;;;;;;;;;;;x
c_tango;Tango;;;;;;;;;;;;;x
c_kii;Kii;;;;;;;;;;;;;x
c_settsu;Settsu;;;;;;;;;;;;;x
c_harima;Harima;;;;;;;;;;;;;x
c_bingo;Bingo;;;;;;;;;;;;;x
c_aki;Aki;;;;;;;;;;;;;x
c_nagato;Nagato;;;;;;;;;;;;;x
c_tajima;Tajima;;;;;;;;;;;;;x
c_izumo;Izumo;;;;;;;;;;;;;x
c_iwami;Iwami;;;;;;;;;;;;;x
c_aki;Aki;;;;;;;;;;;;;x
c_nagato;Nagato;;;;;;;;;;;;;x
c_awa;Awa;;;;;;;;;;;;;x
c_tosa;Tosa;;;;;;;;;;;;;x
c_iyo;Iyo;;;;;;;;;;;;;x
c_bungo;Bungo;;;;;;;;;;;;;x
c_chikuzen;Chikuzen;;;;;;;;;;;;;x
c_hizen;Hizen;;;;;;;;;;;;;x
c_higo;Higo;;;;;;;;;;;;;x
c_hyuga;Hyuga;;;;;;;;;;;;;x
c_satsuma;Satsuma;;;;;;;;;;;;;x
c_oshima;Oshmaushi;;;;;;;;;;;;;x
c_ishikari;Ishkarun;;;;;;;;;;;;;x
c_kusuri;Kushru;;;;;;;;;;;;;x
c_karput;Karput;;;;;;;;;;;;;x
c_kuye;Kuye;;;;;;;;;;;;;x
c_amami;Amamikiyo;;;;;;;;;;;;;x
c_ryukyu;Uchinaa;;;;;;;;;;;;;x
c_sakishima;Sachishima;;;;;;;;;;;;;x
b_hiraizumi;Hiraizumi;;;;;;;;;;;;;x
b_tosaminato;Tosaminato;;;;;;;;;;;;;x
b_hei;Hei;;;;;;;;;;;;;x
b_iwate;Iwate;;;;;;;;;;;;;x
b_tsugaru;Kita;;;;;;;;;;;;;x
b_kitaa;Kita;;;;;;;;;;;;;x
b_sannohe;Sannohe;;;;;;;;;;;;;x
b_waga;Waga;;;;;;;;;;;;;x
b_akita;Akita;;;;;;;;;;;;;x
b_dewa;Dewa;;;;;;;;;;;;;x
b_kagae;Kagae;;;;;;;;;;;;;x
b_yuri;Yuri;;;;;;;;;;;;;x
b_daihoji;Daihoji;;;;;;;;;;;;;x
b_mogami;Mogami;;;;;;;;;;;;;x
b_senboku;Senboku;;;;;;;;;;;;;x
b_hiraka;Hiraka;;;;;;;;;;;;;x
b_taga;Taga;;;;;;;;;;;;;x
b_kesen;Kesen;;;;;;;;;;;;;x
b_shirakawa;Shirakawa;;;;;;;;;;;;;x
b_iwaki;Iwaki;;;;;;;;;;;;;x
b_aizu;Aizu;;;;;;;;;;;;;x
b_date;Date;;;;;;;;;;;;;x
b_kurokawa;Kurokawa;;;;;;;;;;;;;x
b_inawashiro;Inawashiro;;;;;;;;;;;;;x
b_kubiki;Kubiki;;;;;;;;;;;;;x
b_naoetsu;Naoetsu;;;;;;;;;;;;;x
b_oguni;Oguni;;;;;;;;;;;;;x
b_uonuma;Uonuma;;;;;;;;;;;;;x
b_kanbara;Kanbara;;;;;;;;;;;;;x
b_iwafune;Iwafune;;;;;;;;;;;;;x
b_koshi;Koshi;;;;;;;;;;;;;x
b_gunma;Gunma;;;;;;;;;;;;;x
b_tsuga;Tsuga;;;;;;;;;;;;;x
b_nitta;Nitta;;;;;;;;;;;;;x
b_ashikaga;Ashikaga;;;;;;;;;;;;;x
b_utsunomiya;Utsunomiya;;;;;;;;;;;;;x
b_nasu;Nasu;;;;;;;;;;;;;x
b_usui;Usui;;;;;;;;;;;;;x
b_oyama;Oyama;;;;;;;;;;;;;x
b_ibaraki;Ibaraki;;;;;;;;;;;;;x
b_tsukuba;Tsukuba;;;;;;;;;;;;;x
b_kashima;Kashima;;;;;;;;;;;;;x
b_makabe;Makabe;;;;;;;;;;;;;x
b_take;Take;;;;;;;;;;;;;x
b_baba;Baba;;;;;;;;;;;;;x
b_shida;Shida;;;;;;;;;;;;;x
b_niihari;Niihari;;;;;;;;;;;;;x
b_chiba;Chiba;;;;;;;;;;;;;x
b_katori;Katori;;;;;;;;;;;;;x
b_soma;Soma;;;;;;;;;;;;;x
b_sosa;Sosa;;;;;;;;;;;;;x
b_yuki;Yuki;;;;;;;;;;;;;x
b_nagasa;Nagasa;;;;;;;;;;;;;x
b_unakami;Unakami;;;;;;;;;;;;;x
b_nagara;Nagara;;;;;;;;;;;;;x
b_kamakura;Kamakura;;;;;;;;;;;;;x
b_ashigara;Ashigara;;;;;;;;;;;;;x
b_aiko;Aiko;;;;;;;;;;;;;x
b_matsuzaki;Matsuzaki;;;;;;;;;;;;;x
b_oba;Oba;;;;;;;;;;;;;x
b_kinugasa;Kinugasa;;;;;;;;;;;;;x
b_izu;Izu;;;;;;;;;;;;;x
b_hatano;Hatano;;;;;;;;;;;;;x
b_kofu;Kofu;;;;;;;;;;;;;x
b_ishiwa;Ishiwa;;;;;;;;;;;;;x
b_tsuru;Tsuru;;;;;;;;;;;;;x
b_yatsushiro_higo;Yatsushiro;;;;;;;;;;;;;x
b_koma;Koma;;;;;;;;;;;;;x
b_yamanashi;Yamanashi;;;;;;;;;;;;;x
b_minobu;Minobu;;;;;;;;;;;;;x
b_gunnai;Gunnai;;;;;;;;;;;;;x
b_tsukama;Tsukama;;;;;;;;;;;;;x
b_minuchi;Minuchi;;;;;;;;;;;;;x
b_suwa;Suwa;;;;;;;;;;;;;x
b_kiso;Kiso;;;;;;;;;;;;;x
b_saku;Saku;;;;;;;;;;;;;x
b_chiisagata;Chiisagata;;;;;;;;;;;;;x
b_hanishina;Hanishina;;;;;;;;;;;;;x
b_azumi;Azumi;;;;;;;;;;;;;x
b_abe;Abe;;;;;;;;;;;;;x
b_fuji;Fuji;;;;;;;;;;;;;x
b_iwata;Iwata;;;;;;;;;;;;;x
b_mashizu;Mashizu;;;;;;;;;;;;;x
b_fuchi;Fuchi;;;;;;;;;;;;;x
b_suruga;Suruga;;;;;;;;;;;;;x
b_kiko;Kiko;;;;;;;;;;;;;x
b_ihara;Ihara;;;;;;;;;;;;;x
b_kasugabe;Kasugabe;;;;;;;;;;;;;x
b_atsuta;Atsuta;;;;;;;;;;;;;x
b_nukata;Nukata;;;;;;;;;;;;;x
b_aichi;Aichi;;;;;;;;;;;;;x
b_niwa;Niwa;;;;;;;;;;;;;x
b_kaibe;Kaibe;;;;;;;;;;;;;x
b_chita;Chita;;;;;;;;;;;;;x
b_atsumi;Atsumi;;;;;;;;;;;;;x
b_fuwa_japan;Fuwa;;;;;;;;;;;;;x
b_kagami;Kagami;;;;;;;;;;;;;x
b_hida;Hida;;;;;;;;;;;;;x
b_kani;Kani;;;;;;;;;;;;;x
b_ahachi;Ahachi;;;;;;;;;;;;;x
b_ishizu;Ishuzu;;;;;;;;;;;;;x
b_ikeda;Ikeda;;;;;;;;;;;;;x
b_ena;Ena;;;;;;;;;;;;;x
b_fushiki;Fushiki;;;;;;;;;;;;;x
b_tateyama;Tateyama;;;;;;;;;;;;;x
b_hannyano;Hannyano;;;;;;;;;;;;;x
b_niikawa;Niikawa;;;;;;;;;;;;;x
b_imizu;Imizu;;;;;;;;;;;;;x
b_nei;Nei;;;;;;;;;;;;;x
b_tonami;Tonami;;;;;;;;;;;;;x
b_hojozu;Hojozu;;;;;;;;;;;;;x
b_kaga;Kaga;;;;;;;;;;;;;x
b_wajima;Wajima;;;;;;;;;;;;;x
b_hakusan;Hakusan;;;;;;;;;;;;;x
b_nanao;Nanao;;;;;;;;;;;;;x
b_yokoe;Yokoe;;;;;;;;;;;;;x
b_suzu;Suzu;;;;;;;;;;;;;x
b_ishikawa;Ishikawa;;;;;;;;;;;;;x
b_komatsu;Komatsu;;;;;;;;;;;;;x
b_imatachi;Imatachi;;;;;;;;;;;;;x
b_tsuruga;Tsuruga;;;;;;;;;;;;;x
b_kehi;Kehi;;;;;;;;;;;;;x
b_ono;Ono;;;;;;;;;;;;;x
b_niu;Niu;;;;;;;;;;;;;x
b_asuwa;Asuwa;;;;;;;;;;;;;x
b_katsuyama;Katsuyama;;;;;;;;;;;;;x
b_oi;Oi;;;;;;;;;;;;;x
b_suzuka;Suzuka;;;;;;;;;;;;;x
b_ise;Ise;;;;;;;;;;;;;x
b_watarai;Watarai;;;;;;;;;;;;;x
b_shima;Shima;;;;;;;;;;;;;x
b_mie;Mie;;;;;;;;;;;;;x
b_kuwana;Kuwana;;;;;;;;;;;;;x
b_ichishi;Ichishi;;;;;;;;;;;;;x
b_inabe;Inabe;;;;;;;;;;;;;x
b_otsu;Otsu;;;;;;;;;;;;;x
b_enryakuji;Enryakuji;;;;;;;;;;;;;x
b_onjoji;Onjoji;;;;;;;;;;;;;x
b_gamo;Gamo;;;;;;;;;;;;;x
b_azai;Azai;;;;;;;;;;;;;x
b_koga;Koga;;;;;;;;;;;;;x
b_sakata;Sakata;;;;;;;;;;;;;x
b_shiga;Shiga;;;;;;;;;;;;;x
b_kofukuji;Kofukuji;;;;;;;;;;;;;x
b_todaiji;Todaiji;;;;;;;;;;;;;x
b_katsuragi;Katsuragi;;;;;;;;;;;;;x
b_yoshino;Yoshino;;;;;;;;;;;;;x
b_toichi;Toichi;;;;;;;;;;;;;x
b_takaichi;Takaichi;;;;;;;;;;;;;x
b_uda_yamato;Uda;;;;;;;;;;;;;x
b_yamabe;Yamabe;;;;;;;;;;;;;x
b_dairi;Dairi;;;;;;;;;;;;;x
b_heiankyo;Heiankyo;;;;;;;;;;;;;x
b_gion;Gion;;;;;;;;;;;;;x
b_toba;Toba;;;;;;;;;;;;;x
b_fushimi;Fushimi;;;;;;;;;;;;;x
b_uji;Uji;;;;;;;;;;;;;x
b_rokuhara;Rokuhara;;;;;;;;;;;;;x
b_muromachi;Muromachi;;;;;;;;;;;;;x
b_kasa;Kasa;;;;;;;;;;;;;x
b_kuwada;Kuwada;;;;;;;;;;;;;x
b_funai;Funai;;;;;;;;;;;;;x
b_yosa;Yosa;;;;;;;;;;;;;x
b_ikaruga;Ikaruga;;;;;;;;;;;;;x
b_hikami;Hikami;;;;;;;;;;;;;x
b_amata;Amata;;;;;;;;;;;;;x
b_tanabe_tango;Tanabe;;;;;;;;;;;;;x
b_naniwa;Naniwa;;;;;;;;;;;;;x
b_sumiyoshi;Sumiyoshi;;;;;;;;;;;;;x
b_izumi;Izumi;;;;;;;;;;;;;x
b_shiki;Shiki;;;;;;;;;;;;;x
b_kawabe;Kawabe;;;;;;;;;;;;;x
b_owada;Owada;;;;;;;;;;;;;x
b_sakai;Sakai;;;;;;;;;;;;;x
b_arima;Arima;;;;;;;;;;;;;x
b_nagusa;Nagusa;;;;;;;;;;;;;x
b_kongobuji;Kongobuji;;;;;;;;;;;;;x
b_kumano;Kumano;;;;;;;;;;;;;x
b_yuasa;Yuasa;;;;;;;;;;;;;x
b_tanabe;Tanabe;;;;;;;;;;;;;x
b_naga_kii;Naga;;;;;;;;;;;;;x
b_muro;Muro;;;;;;;;;;;;;x
b_ito;Ito;;;;;;;;;;;;;x
b_keta;Keta;;;;;;;;;;;;;x
b_homi;Homi;;;;;;;;;;;;;x
b_tottori;Tottori;;;;;;;;;;;;;x
b_yafu;Yafu;;;;;;;;;;;;;x
b_takakusa;Takakusa;;;;;;;;;;;;;x
b_izushi;Izushi;;;;;;;;;;;;;x
b_asago;Asago;;;;;;;;;;;;;x
b_futakata;Futakata;;;;;;;;;;;;;x
b_shikama;Shikama;;;;;;;;;;;;;x
b_tomata;Tomata;;;;;;;;;;;;;x
b_ibo;Ibo;;;;;;;;;;;;;x
b_akashi;Akashi;;;;;;;;;;;;;x
b_ako;Ako;;;;;;;;;;;;;x
b_aita;Aita;;;;;;;;;;;;;x
b_kojima;Kojima;;;;;;;;;;;;;x
b_akasaka;Akasaka;;;;;;;;;;;;;x
b_ou;Ou;;;;;;;;;;;;;x
b_izumo;Izumo;;;;;;;;;;;;;x
b_kume;Kume;;;;;;;;;;;;;x
b_iishi;Iishi;;;;;;;;;;;;;x
b_aimi;Aimi;;;;;;;;;;;;;x
b_aika;Aika;;;;;;;;;;;;;x
b_oki;Oki;;;;;;;;;;;;;x
b_kando;Kando;;;;;;;;;;;;;x
b_ashida;Ashida;;;;;;;;;;;;;x
b_kaya;Kaya;;;;;;;;;;;;;x
b_onomichi;Onomichi;;;;;;;;;;;;;x
b_tomonoura;Tomonoura;;;;;;;;;;;;;x
b_kameshi;Kameshi;;;;;;;;;;;;;x
b_tetta;Tetta;;;;;;;;;;;;;x
b_yasuna;Yasna;;;;;;;;;;;;;x
b_mitsuki;Mitsuki;;;;;;;;;;;;;x
b_naka;Naka;;;;;;;;;;;;;x
b_kanoashi;Kanoashi;;;;;;;;;;;;;x
b_minoo;Mino;;;;;;;;;;;;;x
b_oochi;Oochi;;;;;;;;;;;;;x
b_nima;Nima;;;;;;;;;;;;;x
b_masuda;Masuda;;;;;;;;;;;;;x
b_tsuwano;Tsuwano;;;;;;;;;;;;;x
b_hamada;Hamada;;;;;;;;;;;;;x
b_aki;Aki;;;;;;;;;;;;;x
b_itsukushima;Itsukushima;;;;;;;;;;;;;x
b_nuta;Nuta;;;;;;;;;;;;;x
b_saeki;Saeki;;;;;;;;;;;;;x
b_yamagata;Yamagata;;;;;;;;;;;;;x
b_toyota;Toyota;;;;;;;;;;;;;x
b_takamiya;Takamiya;;;;;;;;;;;;;x
b_kamo;Kamo;;;;;;;;;;;;;x
b_toyoura;Toyoura;;;;;;;;;;;;;x
b_saba;Saba;;;;;;;;;;;;;x
b_kumage;Kumage;;;;;;;;;;;;;x
b_asaa;Asa;;;;;;;;;;;;;x
b_yoshiki;Yoshiki;;;;;;;;;;;;;x
b_abu_nagato;Abu;;;;;;;;;;;;;x
b_yamaguchi;Yamaguchi;;;;;;;;;;;;;x
b_tsuno;Tsuno;;;;;;;;;;;;;x
b_nakata;Nakata;;;;;;;;;;;;;x
b_ano;Ano;;;;;;;;;;;;;x
b_kagawa;Kagawa;;;;;;;;;;;;;x
b_awaji;Awaji;;;;;;;;;;;;;x
b_shozu;Shozu;;;;;;;;;;;;;x
b_miyoshi;Miyoshi;;;;;;;;;;;;;x
b_tado;Tado;;;;;;;;;;;;;x
b_katsuura;Katsuura;;;;;;;;;;;;;x
b_nagaoka;Nagaoka;;;;;;;;;;;;;x
b_tosa;Tosa;;;;;;;;;;;;;x
b_takaoka;Takaoka;;;;;;;;;;;;;x
b_hata;Hata;;;;;;;;;;;;;x
b_kami;Kami;;;;;;;;;;;;;x
b_agawa;Agawa;;;;;;;;;;;;;x
b_okou;Okou;;;;;;;;;;;;;x
b_nakamura;Nakamura;;;;;;;;;;;;;x
b_ochi;Ochi;;;;;;;;;;;;;x
b_noma;Noma;;;;;;;;;;;;;x
b_iyo;Iyo;;;;;;;;;;;;;x
b_nii;Nii;;;;;;;;;;;;;x
b_uma;Uma;;;;;;;;;;;;;x
b_kazahaya;Kazahaya;;;;;;;;;;;;;x
b_onsen;Onsen;;;;;;;;;;;;;x
b_uwa;Uwa;;;;;;;;;;;;;x
b_oita;Oita;;;;;;;;;;;;;x
b_nakatsu;Nakatsu;;;;;;;;;;;;;x
b_usa;Usa;;;;;;;;;;;;;x
b_hayami;Hayami;;;;;;;;;;;;;x
b_kunisaki;Kunisaki;;;;;;;;;;;;;x
b_amabe;Amabe;;;;;;;;;;;;;x
b_moji;Moji;;;;;;;;;;;;;x
b_hita;Hita;;;;;;;;;;;;;x
b_dazaifu;Dazaifu;;;;;;;;;;;;;x
b_hakata;Hakata;;;;;;;;;;;;;x
b_munakata;Munakata;;;;;;;;;;;;;x
b_mikasa;Mikasa;;;;;;;;;;;;;x
b_honami;Honami;;;;;;;;;;;;;x
b_yasu;Yasu;;;;;;;;;;;;;x
b_sawara;Sawara;;;;;;;;;;;;;x
b_onga;Onga;;;;;;;;;;;;;x
b_saga;Saga;;;;;;;;;;;;;x
b_mii;Mii;;;;;;;;;;;;;x
b_tsushima;Tsushima;;;;;;;;;;;;;x
b_matsura;Matsura;;;;;;;;;;;;;x
b_goto;Goto;;;;;;;;;;;;;x
b_sonoki;Sonoki;;;;;;;;;;;;;x
b_mihara;Mihara;;;;;;;;;;;;;x
b_kishima;Kishima;;;;;;;;;;;;;x
b_koyu;Koyu;;;;;;;;;;;;;x
b_usuki;Usuki;;;;;;;;;;;;;x
b_shimazu;Shimazu;;;;;;;;;;;;;x
b_miyazaki;Miyazaki;;;;;;;;;;;;;x
b_morokata;Morokata;;;;;;;;;;;;;x
b_nobeoka;Nobeoka;;;;;;;;;;;;;x
b_obi;Obi;;;;;;;;;;;;;x
b_takanabe;Takanabe;;;;;;;;;;;;;x
b_mashiki;Mashiki;;;;;;;;;;;;;x
b_aso;Aso;;;;;;;;;;;;;x
b_kikuchi;Kikuchi;;;;;;;;;;;;;x
b_udo;Udo;;;;;;;;;;;;;x
b_takuma;Takuma;;;;;;;;;;;;;x
b_amakusa;Amakusa;;;;;;;;;;;;;x
b_yatsushiro;Yatsushiro;;;;;;;;;;;;;x
b_yamamoto;Yamamoto;;;;;;;;;;;;;x
b_satsuma;Satsuma;;;;;;;;;;;;;x
b_kuwabara;Kuwabara;;;;;;;;;;;;;x
b_bonotsu;Bonotsu;;;;;;;;;;;;;x
b_kagoshima;Kagoshima;;;;;;;;;;;;;x
b_ei;Ei;;;;;;;;;;;;;x
b_kimotsuki;Kimotsuki;;;;;;;;;;;;;x
b_tanegashima;Tanegashima;;;;;;;;;;;;;x
b_ata;Ata;;;;;;;;;;;;;x
b_tama;Tama;;;;;;;;;;;;;x
b_kawagoe;Kawagoe;;;;;;;;;;;;;x
b_adachi;Adachi;;;;;;;;;;;;;x
b_saitama;Saitama;;;;;;;;;;;;;x
b_chichibu;Chichibu;;;;;;;;;;;;;x
b_toshima;Toshima;;;;;;;;;;;;;x
b_kodama;Kodama;;;;;;;;;;;;;x
b_hiki;Hiki;;;;;;;;;;;;;x
b_oshima;Oshmaushi;;;;;;;;;;;;;x
b_hiyama;Esash;;;;;;;;;;;;;x
b_iburi;Ifureiso;;;;;;;;;;;;;x
b_tokapuchi;Tokapchi;;;;;;;;;;;;;x
b_hidaka;Piruturu;;;;;;;;;;;;;x
b_shiribeshi;Shipet;;;;;;;;;;;;;x
b_tomakomanay;Tumokomai;;;;;;;;;;;;;x
b_nupurpet;Nupurpet;;;;;;;;;;;;;x
b_ishikari;Ishkarun;;;;;;;;;;;;;x
b_teshiho;Teshho;;;;;;;;;;;;;x
b_satporo;Satporonupuri;;;;;;;;;;;;;x
b_rurumoppe;Rurunuppe;;;;;;;;;;;;;x
b_chiupet;Chiupet;;;;;;;;;;;;;x
b_furanui;Huranui;;;;;;;;;;;;;x
b_mashike;Mashike;;;;;;;;;;;;;x
b_tomai;Tomamu;;;;;;;;;;;;;x
b_kusuri;Kushru;;;;;;;;;;;;;x
b_nemuro;Nimuoro;;;;;;;;;;;;;x
b_soya;Soya;;;;;;;;;;;;;x
b_shari;Sari;;;;;;;;;;;;;x
b_riishiri;Rishiri;;;;;;;;;;;;;x
b_monbetsu;Mopet;;;;;;;;;;;;;x
b_abashiri;Apashiri;;;;;;;;;;;;;x
b_wakkanai;Yamuwakkanai;;;;;;;;;;;;;x
b_tomari;Tomari;;;;;;;;;;;;;x
b_sitsukari;Sitsukari;;;;;;;;;;;;;x
b_yuzhnosakhalinsk;Yuzhno Sakhalinsk;;;;;;;;;;;;;x
b_nevelsk;Nevelsk;;;;;;;;;;;;;x
b_kholmsk;Kholmsk;;;;;;;;;;;;;x
b_uglegorsk;Uglegorsk;;;;;;;;;;;;;x
b_makarovsk;Makarovsk;;;;;;;;;;;;;x
b_smirnik;Smirnik;;;;;;;;;;;;;x
b_sakhalin;Sakhalin;;;;;;;;;;;;;x
b_oha;Oha;;;;;;;;;;;;;x
b_kuye;Kuye;;;;;;;;;;;;;x
b_aniva;Aniva;;;;;;;;;;;;;x
b_nogliki;Nogliki;;;;;;;;;;;;;x
b_poronay;Poronay;;;;;;;;;;;;;x
b_shakhtyorsk;Shakhtyorsk;;;;;;;;;;;;;x
b_tymovskoye;Tymovskoye;;;;;;;;;;;;;x
b_amami;Uushima;;;;;;;;;;;;;x
b_kikai;Kyaa;;;;;;;;;;;;;x
b_tokunoshima;Tukunushima;;;;;;;;;;;;;x
b_yoro;Naze;;;;;;;;;;;;;x
b_uke;Ukee;;;;;;;;;;;;;x
b_okinoerabu;Yyerabu;;;;;;;;;;;;;x
b_kakeroma;Kakeeroma;;;;;;;;;;;;;x
b_eniya;Yunnu;;;;;;;;;;;;;x
b_shuri;Sui;;;;;;;;;;;;;x
b_naha_ryukyu;Naahwa;;;;;;;;;;;;;x
b_goeku;Gwikku;;;;;;;;;;;;;x
b_kunigami;Kunzan;;;;;;;;;;;;;x
b_nakagami;Nakajan;;;;;;;;;;;;;x
b_shimajiri;Yaese;;;;;;;;;;;;;x
b_minna;Nachizin;;;;;;;;;;;;;x
b_ikei;Ihya;;;;;;;;;;;;;x
b_ishigaki;Ishigachi;;;;;;;;;;;;;x
b_yonaguni;Dunan;;;;;;;;;;;;;x
b_irabu;Irav;;;;;;;;;;;;;x
b_miyako;Myaaku;;;;;;;;;;;;;x
b_yaeyama;Yaima;;;;;;;;;;;;;x
b_ikema;Ikyama;;;;;;;;;;;;;x
b_tarama;Tarama;;;;;;;;;;;;;x
b_iriomote;Irimutii;;;;;;;;;;;;;x
b_sistukari;Sistukari;;;;;;;;;;;;;x
e_japan_adj;Japanese;;;;;;;;;;;;;x
k_japan_adj;Japanese;;;;;;;;;;;;;x
k_ainumosir;Ainu;;;;;;;;;;;;;x
k_ryukyu_adj;Ryukyuan;;;;;;;;;;;;;x
d_tohoku_adj;Tohoku;;;;;;;;;;;;;x
d_kanto_adj;Kanto;;;;;;;;;;;;;x
d_hokuriku_adj;Hokuriku;;;;;;;;;;;;;x
d_kinai_adj;Kinai;;;;;;;;;;;;;x
d_tokai_adj;Tokai;;;;;;;;;;;;;x
d_sanyo_adj;Sanyo;;;;;;;;;;;;;x
d_sanin_adj;Sanin;;;;;;;;;;;;;x
d_shikoku_adj;Shikoku;;;;;;;;;;;;;x
d_kyushu_adj;Kyushu;;;;;;;;;;;;;x
d_hokkaido_adj;Hokkaido;;;;;;;;;;;;;x
d_sakhalin_adj;Sakhalin;;;;;;;;;;;;;x
d_ryukyu_adj_adj;Ryukyuan;;;;;;;;;;;;;x
c_mutsu_adj;Mutsu;;;;;;;;;;;;;x
c_dewa_adj;Dewa;;;;;;;;;;;;;x
c_rikuzen_adj;Rikuzen;;;;;;;;;;;;;x
c_echigo_adj;Echigo;;;;;;;;;;;;;x
c_kozuke_adj;Kozuke;;;;;;;;;;;;;x
c_hitachi_adj;Hitachi;;;;;;;;;;;;;x
c_kazusa_adj;Kazusa;;;;;;;;;;;;;x
c_musashi_adj;Musashi;;;;;;;;;;;;;x
c_sagami_adj;Sagami;;;;;;;;;;;;;x
c_kai_adj;Kai;;;;;;;;;;;;;x
c_suruga_adj;Suruga;;;;;;;;;;;;;x
c_owari_adj;Owari;;;;;;;;;;;;;x
c_mino_adj;Mino;;;;;;;;;;;;;x
c_etchu_adj;Etchu;;;;;;;;;;;;;x
c_kaga_adj;Kaga;;;;;;;;;;;;;x
c_echizen_adj;Echizen;;;;;;;;;;;;;x
c_ise_adj;Ise;;;;;;;;;;;;;x
c_omi_adj;Omi;;;;;;;;;;;;;x
c_yamato_adj;Yamato;;;;;;;;;;;;;x
c_yamashiro_adj;Yamashiro;;;;;;;;;;;;;x
c_tango_adj;Tango;;;;;;;;;;;;;x
c_kii_adj;Kii;;;;;;;;;;;;;x
c_settsu_adj;Settsu;;;;;;;;;;;;;x
c_harima_adj;Harima;;;;;;;;;;;;;x
c_bingo_adj;Bingo;;;;;;;;;;;;;x
c_aki_adj;Aki;;;;;;;;;;;;;x
